Manufacturer,Model,Prod. year,Mileage,Category,Leather interior,Fuel type,Engine volume,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Price,isTurbo
TOYOTA,Aqua,2012.0,102000.0,Sedan,No,Petrol,1.5,4.0,Automatic,Front,Right-hand drive,Silver,8.0,14113.0,No
TOYOTA,Prius,2015.0,123498.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Left wheel,Black,12.0,3058.0,No
TOYOTA,Prius,2014.0,112000.0,Hatchback,No,Plug-in Hybrid,1.8,4.0,Automatic,Front,Left wheel,White,12.0,21012.0,No
VOLKSWAGEN,CC,2013.0,101000.0,Sedan,Yes,Petrol,3.6,8.0,Automatic,Front,Left wheel,Grey,8.0,27598.0,No
VOLKSWAGEN,Touareg,2004.0,1000.0,Jeep,Yes,Diesel,2.5,6.0,Tiptronic,4x4,Left wheel,Silver,6.0,13000.0,No
HONDA,Insight,2010.0,113000.0,Hatchback,No,Hybrid,1.3,4.0,Tiptronic,Front,Left wheel,Black,8.0,14113.0,No
SSANGYONG,Korando,2012.0,251018.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,18208.0,No
HYUNDAI,Veloster,2013.0,92800.0,Sedan,No,Petrol,1.6,4.0,Tiptronic,Front,Left wheel,Grey,6.0,21953.0,No
CHEVROLET,Malibu,2015.0,110000.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,22825.0,No
HYUNDAI,Elantra,2013.0,206400.0,Hatchback,Yes,Petrol,1.8,4.0,Tiptronic,Front,Left wheel,Black,6.0,15053.0,No
CHEVROLET,Impala,2016.0,48400.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Silver,4.0,48914.0,No
FORD,Mustang,2014.0,128000.0,Coupe,Yes,Petrol,3.7,6.0,Tiptronic,Rear,Left wheel,Silver,6.0,31361.0,No
SSANGYONG,REXTON,2011.0,159000.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,23239.0,No
TOYOTA,Ist,2009.0,98000.0,Hatchback,No,Petrol,1.8,4.0,Tiptronic,Front,Left wheel,Blue,8.0,14583.0,No
MERCEDES-BENZ,Sprinter,1998.0,290000.0,Microbus,No,Diesel,2.9,5.0,Manual,Rear,Left wheel,White,12.0,25716.0,Yes
HYUNDAI,Tucson,2018.0,24998.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Grey,4.0,58579.0,No
BMW,X5,2003.0,270000.0,Jeep,Yes,Diesel,3.0,6.0,Tiptronic,4x4,Left wheel,Black,6.0,19757.0,Yes
TOYOTA,Camry,2013.0,292800.0,Sedan,No,Petrol,2.5,4.0,Automatic,Front,Left wheel,White,0.0,26657.0,No
CHEVROLET,Cruze,2012.0,96287.0,Sedan,Yes,Petrol,1.4,4.0,Tiptronic,Front,Left wheel,Black,12.0,14113.0,Yes
NISSAN,Skyline,2003.0,165000.0,Sedan,No,Petrol,2.5,6.0,Tiptronic,4x4,Right-hand drive,Blue,6.0,5959.0,No
MERCEDES-BENZ,S 430,2003.0,240000.0,Sedan,Yes,Petrol,4.3,8.0,Tiptronic,4x4,Left wheel,Carnelian red,10.0,15053.0,No
CHEVROLET,Orlando,2013.0,51245.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,11604.0,No
TOYOTA,Camry,2008.0,19000.0,Sedan,Yes,Hybrid,2.4,4.0,Variator,Front,Left wheel,White,8.0,20071.0,No
TOYOTA,Camry,2013.0,190549.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,Black,12.0,5018.0,No
MERCEDES-BENZ,ML 350,2004.0,170333.0,Jeep,Yes,LPG,3.5,6.0,Tiptronic,4x4,Left wheel,Silver,10.0,15524.0,No
HYUNDAI,Tucson,2011.0,131900.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,28830.0,No
TOYOTA,Camry,2012.0,141550.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,Blue,12.0,5018.0,No
MERCEDES-BENZ,C 200,2001.0,205000.0,Sedan,No,Petrol,2.0,4.0,Manual,Rear,Left wheel,Blue,5.0,10036.0,No
HONDA,FIT,2010.0,113581.0,Hatchback,Yes,Petrol,1.3,4.0,Manual,Front,Right-hand drive,White,4.0,11290.0,No
MERCEDES-BENZ,Sprinter,2002.0,290000.0,Microbus,No,Diesel,2.5,5.0,Manual,Rear,Left wheel,White,2.0,12231.0,Yes
TOYOTA,Prius,2007.0,160000.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Left wheel,Carnelian red,8.0,11604.0,No
HYUNDAI,Sonata,2014.0,509460.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,10349.0,No
HYUNDAI,Veloster,2013.0,140160.0,Hatchback,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Silver,12.0,16308.0,Yes
SSANGYONG,Korando,2011.0,201494.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,17484.0,No
JEEP,Liberty,2008.0,185600.0,Jeep,No,LPG,3.7,6.0,Automatic,4x4,Left wheel,Black,6.0,14426.0,No
HYUNDAI,Santa FE,2010.0,160118.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,20764.0,No
HYUNDAI,Sonata,2017.0,470507.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Orange,4.0,13799.0,No
NISSAN,Juke,2013.0,110531.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,4x4,Left wheel,Red,0.0,14426.0,No
HONDA,Civic,2017.0,36340.0,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,Left wheel,Grey,4.0,58172.0,No
TOYOTA,RAV 4,2013.0,155672.0,Jeep,Yes,Petrol,2.5,4.0,Automatic,4x4,Left wheel,Grey,12.0,13485.0,No
MERCEDES-BENZ,E 350,2014.0,132349.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Left wheel,Grey,12.0,31047.0,No
SUBARU,Forester,2016.0,68011.0,Jeep,Yes,Petrol,2.5,4.0,Automatic,4x4,Left wheel,Black,0.0,2038.0,No
TOYOTA,Tacoma,2014.0,64994.0,Jeep,Yes,Petrol,2.7,4.0,Automatic,Rear,Left wheel,Grey,12.0,3763.0,No
MERCEDES-BENZ,E 350,2010.0,205968.0,Sedan,Yes,Petrol,3.5,6.0,Automatic,4x4,Left wheel,White,12.0,1646.0,No
TOYOTA,Tacoma,2019.0,18555.0,Sedan,Yes,Petrol,3.5,6.0,Automatic,4x4,Left wheel,Black,12.0,26971.0,No
VOLKSWAGEN,Jetta,1990.0,500.0,Sedan,No,CNG,1.8,4.0,Manual,Front,Left wheel,Blue,0.0,3136.0,No
BMW,335,2009.0,59700.0,Cabriolet,Yes,Petrol,3.0,6.0,Tiptronic,Rear,Left wheel,Black,7.0,30734.0,Yes
SUBARU,Forester,2005.0,230000.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,4x4,Right-hand drive,White,6.0,9565.0,No
VOLKSWAGEN,Jetta,2013.0,23184.0,Sedan,Yes,Diesel,2.5,5.0,Automatic,Front,Left wheel,White,12.0,1411.0,No
HYUNDAI,Tucson,2010.0,63383.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,12231.0,No
LEXUS,CT 200h,2014.0,60000.0,Universal,Yes,Hybrid,1.8,4.0,Automatic,Front,Right-hand drive,White,6.0,13500.0,No
TOYOTA,Camry,2012.0,171107.0,Sedan,No,Petrol,2.5,4.0,Automatic,Front,Left wheel,Silver,0.0,16465.0,No
TOYOTA,Highlander,2012.0,205250.0,Jeep,Yes,Hybrid,3.5,6.0,Automatic,4x4,Left wheel,Silver,12.0,29479.0,No
HYUNDAI,Sonata,2013.0,128000.0,Sedan,Yes,Petrol,2.4,4.0,Tiptronic,Front,Left wheel,Carnelian red,12.0,14113.0,No
MITSUBISHI,Pajero,2000.0,223000.0,Jeep,Yes,CNG,3.5,6.0,Tiptronic,4x4,Left wheel,White,0.0,10036.0,No
TOYOTA,Camry sport,2013.0,116800.0,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Left wheel,Grey,12.0,27284.0,No
TOYOTA,Camry,2014.0,109798.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,White,12.0,5488.0,No
FORD,Escape,2014.0,0.0,Jeep,No,Petrol,1.6,4.0,Automatic,4x4,Left wheel,White,0.0,15524.0,No
CHEVROLET,Captiva,2008.0,62558.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,8123.0,No
MITSUBISHI,Pajero IO,2003.0,180000.0,Jeep,No,Petrol,2.0,4.0,Automatic,4x4,Left wheel,Silver,4.0,15000.0,No
BMW,328,2006.0,226000.0,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,Rear,Left wheel,Black,10.0,15053.0,No
BMW,X5,2012.0,103458.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,Left wheel,White,0.0,8154.0,No
MERCEDES-BENZ,C 180,1997.0,250000.0,Sedan,No,Petrol,1.8,4.0,Manual,Rear,Left wheel,Blue,2.0,6272.0,No
TOYOTA,Prius,2015.0,96549.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Left wheel,Black,12.0,6272.0,No
CHEVROLET,Volt,2011.0,288778.0,Hatchback,Yes,Hybrid,1.4,4.0,Automatic,Front,Left wheel,Black,12.0,3293.0,No
OPEL,Corsa,2008.0,107000.0,Hatchback,No,Diesel,1.3,4.0,Manual,Front,Left wheel,Black,6.0,11290.0,Yes
TOYOTA,Camry,2018.0,11000.0,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Left wheel,Red,12.0,75266.0,No
OPEL,Combo,2003.0,242000.0,Goods wagon,No,Diesel,1.7,4.0,Manual,Front,Left wheel,Black,2.0,7840.0,Yes
HYUNDAI,Elantra,2011.0,150000.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Black,4.0,12980.0,No
HYUNDAI,Sonata,2015.0,55000.0,Sedan,Yes,Petrol,2.4,6.0,Automatic,Front,Left wheel,Sky blue,12.0,33556.0,No
HYUNDAI,Tucson,2013.0,53717.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,4x4,Left wheel,Silver,0.0,3763.0,No
HYUNDAI,Tucson,2017.0,30008.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,48998.0,No
TOYOTA,Aqua,2013.0,100000.0,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,Right-hand drive,White,6.0,14113.0,No
FORD,Escape,2009.0,230000.0,Jeep,Yes,Hybrid,2.5,4.0,Variator,4x4,Left wheel,Sky blue,0.0,19130.0,No
KIA,Sportage,2008.0,273421.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,6241.0,No
HONDA,FIT,2012.0,167158.0,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,Left wheel,Grey,0.0,2038.0,No
SUBARU,Outback,2012.0,118000.0,Jeep,No,Petrol,2.5,4.0,Tiptronic,4x4,Left wheel,Black,12.0,17562.0,No
HYUNDAI,H1,2014.0,151780.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Left wheel,Silver,4.0,28357.0,No
AUDI,A7,2014.0,50000.0,Sedan,Yes,Petrol,3.0,1.0,Tiptronic,4x4,Left wheel,Black,12.0,67000.0,No
NISSAN,Altima,2015.0,124403.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,White,12.0,1490.0,No
LEXUS,GX 460,2010.0,260771.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Left wheel,Black,0.0,46728.0,No
TOYOTA,Camry,2014.0,109798.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Left wheel,White,12.0,5488.0,No
INFINITI,EX37,2012.0,52000.0,Hatchback,Yes,Petrol,3.3,6.0,Automatic,4x4,Left wheel,Black,2.0,31361.0,No
FORD,Escape,2011.0,168966.0,Jeep,Yes,Hybrid,2.5,4.0,Automatic,4x4,Left wheel,White,0.0,3607.0,No
LEXUS,CT 200h,2013.0,129000.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Left wheel,White,8.0,23207.0,No
HYUNDAI,IX35,2011.0,104000.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,4x4,Left wheel,Brown,4.0,26030.0,No
HYUNDAI,H1,2014.0,140000.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Left wheel,Silver,4.0,32910.0,No
FORD,Fusion,2013.0,100000.0,Sedan,No,Petrol,1.5,4.0,Automatic,Front,Left wheel,Black,8.0,19444.0,Yes
VOLKSWAGEN,Jetta,2013.0,23184.0,Sedan,Yes,Diesel,2.5,5.0,Automatic,Front,Left wheel,White,12.0,1411.0,No
LEXUS,RX 450,2010.0,186005.0,Jeep,Yes,Hybrid,3.5,6.0,Automatic,4x4,Left wheel,Silver,12.0,13328.0,No
HYUNDAI,Sonata,2016.0,286095.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,15681.0,No
TOYOTA,Vitz,2005.0,141000.0,Hatchback,No,Petrol,1.0,3.0,Variator,Front,Right-hand drive,Silver,4.0,8781.0,No
TOYOTA,Sienna,2013.0,144000.0,Minivan,No,Petrol,3.5,6.0,Tiptronic,Front,Left wheel,Grey,12.0,36065.0,No
HYUNDAI,Tucson,2010.0,136275.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,25299.0,No
TOYOTA,Corolla,2014.0,169141.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Left wheel,Silver,12.0,4391.0,No
BMW,535,2011.0,137600.0,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,Rear,Left wheel,Black,0.0,34497.0,Yes
SUBARU,XV,2014.0,151000.0,Jeep,No,Petrol,2.0,4.0,Variator,4x4,Left wheel,Black,2.0,20542.0,No
SSANGYONG,Actyon,2016.0,37045.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Blue,4.0,44457.0,No
SSANGYONG,REXTON,2011.0,79084.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,24415.0,No
CHEVROLET,Malibu,2012.0,156743.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,20266.0,No
NISSAN,Note,2012.0,144000.0,Hatchback,Yes,Petrol,1.2,4.0,Automatic,Front,Right-hand drive,Black,8.0,10663.0,No
TOYOTA,Camry,2013.0,289600.0,Sedan,Yes,Petrol,2.5,6.0,Tiptronic,Front,Left wheel,White,8.0,22894.0,No
FORD,Focus,2014.0,78000.0,Sedan,No,Petrol,2.0,4.0,Manual,Front,Left wheel,Silver,12.0,13172.0,No
MERCEDES-BENZ,ML 350,2015.0,49425.0,Jeep,Yes,Petrol,3.5,6.0,Automatic,4x4,Left wheel,Grey,6.0,50805.0,No
MERCEDES-BENZ,C 240,1997.0,60000.0,Universal,Yes,Petrol,2.4,6.0,Automatic,Rear,Right-hand drive,Blue,12.0,7840.0,No
TOYOTA,Hilux,2018.0,12000.0,Pickup,No,Petrol,3.5,6.0,Tiptronic,4x4,Left wheel,Grey,12.0,68994.0,No
CHEVROLET,Cruze,2016.0,105941.0,Sedan,No,Petrol,1.4,4.0,Automatic,Front,Left wheel,Red,0.0,12544.0,No
TOYOTA,Camry,2015.0,84130.0,Sedan,No,Petrol,2.4,4.0,Automatic,Front,Left wheel,White,12.0,22266.0,No
BMW,328,2009.0,130000.0,Coupe,Yes,Petrol,2.8,6.0,Tiptronic,Rear,Left wheel,White,6.0,21012.0,No
FORD,Transit,2008.0,280000.0,Microbus,No,Diesel,2.4,4.0,Manual,Rear,Left wheel,White,4.0,25089.0,Yes
FORD,Fusion,2014.0,137328.0,Sedan,Yes,Hybrid,2.0,4.0,Automatic,Front,Left wheel,Silver,0.0,7997.0,No
MERCEDES-BENZ,ML 320,2001.0,245000.0,Jeep,Yes,CNG,3.2,6.0,Tiptronic,4x4,Left wheel,Silver,8.0,11604.0,No
HYUNDAI,Santa FE,2010.0,40845.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,12388.0,No
MAZDA,CX-9,2019.0,11746.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Grey,12.0,35438.0,No
HYUNDAI,Sonata,2015.0,509454.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Orange,4.0,12544.0,No
BMW,528,2013.0,156800.0,Sedan,Yes,Petrol,2.0,4.0,Tiptronic,Rear,Left wheel,Black,12.0,42024.0,Yes
HYUNDAI,Sonata,2017.0,7978.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,57698.0,No
HYUNDAI,Santa FE,2010.0,182000.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,21953.0,No
OPEL,Meriva,2006.0,170000.0,Minivan,No,Petrol,1.6,4.0,Automatic,Front,Left wheel,Silver,8.0,7840.0,No
TOYOTA,Corolla,2014.0,87000.0,Sedan,No,Petrol,1.8,4.0,Variator,Front,Left wheel,White,8.0,21012.0,No
TOYOTA,RAV 4,2018.0,73646.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,4x4,Left wheel,Grey,12.0,13328.0,No
TOYOTA,Corolla,2018.0,37878.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Left wheel,Silver,12.0,10036.0,No
HYUNDAI,Sonata,2015.0,377149.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Orange,4.0,9722.0,No
MERCEDES-BENZ,E 350,2008.0,175614.0,Sedan,Yes,Diesel,3.0,6.0,Automatic,Rear,Left wheel,Black,12.0,2430.0,No
LEXUS,HS 250h,2009.0,100000.0,Sedan,Yes,Hybrid,2.4,4.0,Tiptronic,Front,Left wheel,Silver,8.0,26030.0,No
AUDI,A4,2014.0,42395.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,4x4,Left wheel,Grey,0.0,1254.0,No
TOYOTA,Camry,2012.0,105000.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Grey,8.0,22894.0,No
HYUNDAI,Elantra,2012.0,95000.0,Sedan,No,Petrol,1.8,4.0,Automatic,Front,Left wheel,Black,6.0,16621.0,No
HYUNDAI,Sonata,2015.0,309174.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,15053.0,No
NISSAN,Tiida,2005.0,148901.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Right-hand drive,Blue,2.0,8467.0,No
MERCEDES-BENZ,GLA 250,2015.0,84000.0,Jeep,Yes,Petrol,2.5,4.0,Tiptronic,4x4,Left wheel,Red,12.0,62722.0,Yes
HYUNDAI,Sonata,2015.0,90621.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Grey,4.0,37984.0,No
CHEVROLET,Cruze,2013.0,170451.0,Sedan,Yes,Petrol,1.4,4.0,Automatic,Front,Left wheel,Brown,12.0,11500.0,Yes
NISSAN,Rogue,2016.0,108195.0,Jeep,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Black,12.0,1960.0,No
SSANGYONG,Korando,2011.0,85600.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,24415.0,No
TOYOTA,Camry,2014.0,55811.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Black,12.0,3136.0,No
JEEP,Cherokee,2004.0,234000.0,Jeep,Yes,CNG,3.7,6.0,Automatic,4x4,Left wheel,Golden,6.0,13172.0,No
HYUNDAI,Elantra,2011.0,147700.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Black,4.0,14834.0,No
SSANGYONG,Actyon,2017.0,82000.0,Jeep,Yes,Diesel,1.6,4.0,Automatic,Front,Left wheel,Green,4.0,37984.0,No
TOYOTA,Camry se,2014.0,58000.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Grey,12.0,31361.0,No
TOYOTA,Aqua,2014.0,69650.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,Left wheel,Blue,4.0,19030.0,No
HYUNDAI,Elantra,2014.0,112843.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Grey,4.0,28241.0,No
TOYOTA,Camry,2012.0,261000.0,Sedan,No,Hybrid,2.4,4.0,Automatic,Front,Left wheel,Black,0.0,17876.0,No
BMW,X1,2017.0,31000.0,Sedan,Yes,Petrol,2.0,12.0,Automatic,4x4,Left wheel,Black,12.0,58018.0,Yes
HYUNDAI,Santa FE,2014.0,212762.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,29586.0,No
TOYOTA,Aqua,2012.0,111000.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Left wheel,Yellow,4.0,14069.0,No
FORD,Transit,1994.0,100000.0,Microbus,No,Diesel,2.5,4.0,Manual,Rear,Left wheel,White,2.0,9408.0,No
NISSAN,Skyline,2001.0,140000.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Silver,4.0,6586.0,No
MERCEDES-BENZ,ML 350,2011.0,200000.0,Jeep,Yes,Diesel,3.0,6.0,Tiptronic,4x4,Left wheel,Grey,12.0,36065.0,Yes
AUDI,A6,2014.0,279722.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,4x4,Left wheel,Black,0.0,18817.0,No
HYUNDAI,Elantra,2010.0,104282.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Silver,4.0,15718.0,No
TOYOTA,Camry,2013.0,0.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Left wheel,Silver,12.0,1646.0,No
TOYOTA,Land Cruiser Prado,2010.0,128000.0,Jeep,Yes,Petrol,2.7,4.0,Tiptronic,4x4,Left wheel,Black,8.0,53314.0,No
HONDA,Civic,1997.0,300000.0,Hatchback,No,Petrol,1.4,4.0,Manual,Front,Left wheel,White,2.0,5645.0,No
MERCEDES-BENZ,GLA 250,2015.0,159928.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Black,0.0,12858.0,No
MERCEDES-BENZ,G 550,2015.0,59083.0,Jeep,Yes,Petrol,5.5,8.0,Automatic,4x4,Left wheel,White,12.0,83891.0,No
KIA,Optima,2013.0,43330.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,White,4.0,16465.0,No
HYUNDAI,Tucson,2010.0,142264.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,White,4.0,22063.0,No
LEXUS,GX 460,2010.0,155821.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Left wheel,Black,0.0,39829.0,No
BMW,328,2015.0,38415.0,Sedan,Yes,Petrol,2.8,4.0,Tiptronic,4x4,Left wheel,Black,12.0,37006.0,Yes
TOYOTA,Prius,2011.0,125000.0,Hatchback,Yes,Hybrid,1.8,4.0,Variator,Front,Left wheel,Black,10.0,20385.0,No
CHEVROLET,Orlando,2012.0,172125.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Grey,4.0,19416.0,No
HYUNDAI,Sonata,2010.0,173177.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,White,4.0,12880.0,No
MERCEDES-BENZ,S 550,2014.0,148000.0,Sedan,Yes,Petrol,4.7,8.0,Tiptronic,Rear,Left wheel,Black,12.0,141124.0,Yes
CHEVROLET,Orlando,2017.0,204067.0,Jeep,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Grey,4.0,21395.0,No
MERCEDES-BENZ,E 270,2001.0,305000.0,Sedan,No,Diesel,2.7,5.0,Tiptronic,Rear,Left wheel,Silver,12.0,10976.0,No
BMW,X5,2014.0,0.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,Left wheel,Black,0.0,10349.0,No
LEXUS,RX 350,2016.0,0.0,Jeep,No,Petrol,3.5,6.0,Automatic,4x4,Left wheel,White,0.0,64604.0,No
HONDA,Civic,2013.0,144872.0,Sedan,Yes,Hybrid,1.5,4.0,Automatic,Front,Left wheel,White,0.0,8311.0,No
KIA,Optima,2014.0,57248.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11290.0,No
HYUNDAI,Elantra,2013.0,83897.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,White,4.0,27654.0,No
HYUNDAI,Sonata,2010.0,161240.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,Left wheel,White,4.0,13877.0,No
FORD,Transit,2002.0,213990.0,Microbus,No,Diesel,2.4,4.0,Manual,Rear,Left wheel,White,2.0,17562.0,Yes
TOYOTA,Aqua,2012.0,62000.0,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,Right-hand drive,Orange,4.0,10663.0,No
HYUNDAI,Sonata,2014.0,235285.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,White,4.0,12720.0,No
CHEVROLET,Cruze,2009.0,74830.0,Sedan,Yes,Diesel,2.0,4.0,Automatic,Front,Left wheel,Black,4.0,6752.0,No
HONDA,Insight EX,2009.0,192000.0,Sedan,No,Petrol,1.3,4.0,Tiptronic,Front,Left wheel,Grey,12.0,7175.0,No
HYUNDAI,Sonata,2014.0,330659.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11604.0,No
HONDA,Civic,2003.0,19900.0,Sedan,No,CNG,3.0,6.0,Tiptronic,Front,Right-hand drive,Black,6.0,6272.0,No
HONDA,Insight,2009.0,142526.0,Hatchback,No,Hybrid,1.3,4.0,Automatic,Front,Left wheel,White,8.0,11917.0,No
LEXUS,GX 470,2015.0,106918.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Left wheel,Black,0.0,47042.0,No
INFINITI,EX37,2012.0,52000.0,Hatchback,Yes,Petrol,3.3,6.0,Automatic,4x4,Left wheel,Black,2.0,31361.0,No
HYUNDAI,Elantra,2010.0,122740.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,White,4.0,17158.0,No
BMW,X5,2004.0,179100.0,Jeep,Yes,Petrol,3.0,6.0,Tiptronic,4x4,Left wheel,Black,8.0,14740.0,No
HYUNDAI,Sonata,2015.0,51236.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,Left wheel,White,4.0,17405.0,No
TOYOTA,Camry,2012.0,208000.0,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Left wheel,White,12.0,19757.0,No
TOYOTA,Prius,2015.0,127789.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,Left wheel,Grey,12.0,2666.0,No
TOYOTA,Prius,2010.0,120000.0,Sedan,No,Hybrid,1.8,4.0,Automatic,Front,Left wheel,Red,10.0,12231.0,No
MERCEDES-BENZ,S 550,2010.0,149434.0,Sedan,Yes,Petrol,5.5,8.0,Automatic,4x4,Left wheel,Black,12.0,4391.0,No
TOYOTA,Prius,2010.0,258909.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Left wheel,White,12.0,1803.0,No
HYUNDAI,Elantra,2011.0,175237.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Left wheel,Silver,4.0,16894.0,No
